StaffID	CourseTitle	Place	StartDate	EndDate	CertNumber
VAE00740	Ini - Safety Management System	Vietnam	15-Nov-11	15-Nov-11	892/CTKT-TTĐT
VAE00740	Ini - Aviation Sercurity P2	Vietnam	21-Sep-11	22-Sep-11	AS2/00740
VAE00740	A/C T.R A320/321 (CFM56/V2500) - A	Vietnam	13-Apr-11	11-May-11	A320/321-A/1101/S/C-03
VAE00809	Basic training mechanical Engineer (first course)	Vietnam	1-Jan-95	12-Dec-95	A39655
VAE00809	GE90-94B Fan Stator Removal and Installation	USA	7-May-07	8-May-07	No number
VAE00809	AIR LAW-VAR-14	Vietnam	11-Jun-08	13-Jun-08	BF2009-LIST TC
VAE00809	AIR LAW - FAR	Vietnam	14-Jun-10	18-Jun-10	TPE 201021
VAE00809	Ini - Human Factors	Vietnam	19-Mar-12	20-Mar-12	196/CTKT-TTĐT
VAE00809	ENG GEN FAM TAY (F70)	England	1-Oct-98	2-Oct-98	No number
VAE00809	Ini - Aviation Sercurity P4	Vietnam	16-Apr-13	16-Apr-13	AS4/00809
VAE00809	ENG MONITORING PW (B777)	USA	21-Jul-03	25-Jul-03	No number
VAE00809	ENG BSI TAY (F70)	England	24-Mar-99	25-Mar-99	No number
VAE00809	ENG BSI V2500 (A321)	England	25-Jul-01	28-Jul-01	01-00998
VAE00809	ENG BSI PW (B777)	USA	4-Aug-03	5-Aug-03	No number
VAE00809	ENG RUN UP CFM56 (A320) (Theo + Prac)	Germany	21-Jul-08	24-Jul-08	159174
VAE00809	A/C T.R F70 (TAY) - B1	Holland	6-Mar-00	11-Apr-00	No number
VAE00809	ENG MAINTENANCE CFM56 (A320)	France	6-Sep-00	20-Sep-00	No number
VAE00809	Safety Management System	Vietnam	12-Mar-09	12-Mar-09	OD_0904_SMS2/7
VAE00809	TRAIN THE TRAINER	Vietnam	17-Aug-09	19-Aug-09	029049
VAE00809	ENG MAINTENANCE GE (B777)	USA	30-Apr-07	4-May-07	No number
VAE00809	ENG RUN UP V2500 (A321)	China	17-Sep-02	20-Sep-02	3902
VAE00827	A320/321 Structure Damage Assessment	Vietnam	28-Jun-12	28-Jun-12	507/CTKT-TTĐT
VAE00827	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE00827	Ini - Aviation Sercurity P2	Vietnam	29-Feb-12	1-Mar-12	AS2/00827
VAE00827	A/C T.R B777 (GE) - B1	USA	10-Jul-02	28-Aug-02	No number
VAE00827	Fuel tank safety CDCCL - Initial	Vietnam	25-Dec-14	25-Dec-14	waiting for Cer.
VAE00827	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	29-Dec-14	31-Dec-14	waiting for Cer.
VAE00827	Aviation Legislation - Advanced	Vietnam	22-Dec-14	24-Dec-14	waiting for Cer.
VAE00827	EWIS basic training course - Initial	Vietnam	15-Dec-14	17-Dec-14	waiting for Cer.
VAE00827	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE00827	Human Factors In Maintenance - Advanced	Vietnam	14-Jan-15	16-Jan-15	waiting for Cer.
VAE00827	ENG RUN UP V2500 (A321)	Vietnam	29-Oct-07	7-Nov-07	A2T-11/0407-02
VAE00827	ENG BSI GE (B777)	USA	28-Apr-03	28-Apr-03	No number
VAE00827	B777 ECS LINE MAINTENANCE	Singapore	23-Oct-03	24-Oct-03	No number
VAE00827	A/C T.R A320 (CFM56) - B1 + B2	Vietnam	29-May-00	14-Jul-00	A76451-03
VAE00827	ETOPS B777	Vietnam	2-Jul-07	3-Jul-07	BF2009-017
VAE00827	ENG BSI V2500 (A321)	Germany	22-Aug-05	24-Aug-05	99995
VAE00827	ENG RUN UP PW4000 (A330)	Malaysia	2-Sep-07	6-Sep-07	T/07/161
VAE00827	A/C T.R A330 (PW4000) - B1	Germany	16-Apr-07	6-Jun-07	131177
VAE00827	ENG MONITORING PW (B777)	China	5-Nov-06	11-Nov-06	No number
VAE00827	ENG RUN UP CFM56 (A320) THEORETICAL AND PRACTICAL	Germany	14-Aug-06	17-Aug-06	"110688, No:110699"
VAE00827	ENG RUN UP GE (B777)	China	20-Nov-05	24-Nov-05	No number
VAE00827	ENG BSI CFM56 (A320)	Germany	15-Aug-05	17-Aug-05	92239
VAE00827	ENG MAINTENANCE GE (B777)	USA	21-Apr-03	25-Apr-03	No number
VAE00827	Safety Management System	Vietnam	21-Apr-11	22-Apr-11	207/CTKT-TTĐT
VAE00827	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE00827	Basic Training Mechanical Engingeer	Vietnam	1-Feb-98	18-Jun-99	B71299
VAE00827	ETOPS A330	Vietnam	13-Dec-10	14-Dec-10	764/CTKT-TTĐT
VAE00827	AIR LAW VAR	Vietnam	31-Aug-10	31-Aug-10	551/CTKT-TTĐT
VAE00827	AIR LAW - FAR	Vietnam	27-Jul-10	27-Jul-10	516/CTKT-TTĐT
VAE00827	HUMAN FACTOR	Vietnam	14-Mar-07	16-Mar-07	BF2009-043
VAE00827	ENG T.R PW (B777) - III	USA	10-Jul-02	28-Aug-02	No number
VAE00827	Human Factor - 6	Vietnam	14-Mar-07	16-Mar-07	BF2009-List HF
VAE00853	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE00853	A330 Structure Damage Aseessment	Vietnam	13-Jun-12	13-Jun-12	463/CTKT-TTĐT
VAE00853	A320/321 STRUCTURE DAMAGE ASSESSMENT	Vietnam	7-Jun-12	7-Jun-12	448/CTKT-TTĐT
VAE00853	Ini - Aviation Sercurity P2	Vietnam	7-Mar-12	8-Mar-12	AS2/00853
VAE00853	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE00853	A350 Dispatch function	Vietnam	15-Jul-15	15-Jul-15	528/CTKT-TTĐT
VAE00853	TRAIN THE TRAINER	Vietnam	25-Jul-11	27-Jul-11	No.041396
VAE00853	A350 SRM Familiarization for Damage Assessment	Vietnam	13-Jan-15	16-Jan-15	EUR15-C000830
VAE00853	Aviation Legislation - Advanced	Vietnam	18-Dec-14	20-Dec-14	waiting for Cer.
VAE00853	EWIS basic training course - Initial	Vietnam	8-Dec-14	10-Dec-14	waiting for Cer.
VAE00853	A321 V2500/A5 Thrust Reverser Rigging Familiarization	Vietnam	27-Jul-15	27-Jul-15	waiting for Cer.
VAE00853	Human Factors In Maintenance - Advanced	Vietnam	26-Jan-15	28-Jan-15	waiting for Cer.
VAE00853	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	2-Feb-15	4-Feb-15	waiting for Cer.
VAE00853	Fuel tank safety CDCCL - Initial	Vietnam	24-Nov-14	24-Nov-14	6843
VAE00853	ENG BSI V2500 (A321)	England	19-Jun-10	3-Jul-10	10-507; 10-520
VAE00853	FUEL SAVING (VNA)	Vietnam	27-May-09	27-May-09	325/CTKT-TTDT
VAE00853	SMS	Vietnam	12-Oct-09	13-Oct-09	694/CTKT-TTĐT
VAE00853	HUMAN FACTOR	Vietnam	17-Oct-07	19-Oct-07	BF2009-200
VAE00853	Basic Training Mechanical Engingeer (Sixth course)	Vietnam	1-Jan-05	1-Dec-05	0054558
VAE00853	A/C T.R A320/321 (CFM56/V2500) - B1 (EM31)	Vietnam	3-Jul-06	18-Aug-06	A763111-02
VAE00853	ENG RUN UP PW4000 (A330)	Vietnam	22-Sep-09	27-Sep-09	A330-TT-ER/0901-4
VAE00853	ENG RUN UP PW4000 (A330)	Malaysia	2-Sep-07	6-Sep-07	T/07/162
VAE00853	A/C T.R A330 (PW4000) - B1	Germany	7-May-07	27-Jun-07	132720
VAE00853	ENG RUN UP PW4000 (A330)	France	23-Jun-09	26-Jun-09	TLS300367
VAE00853	Supplement Training For CRS A330 A to B1	Vietnam	14-Mar-11	19-Mar-11	150/CTKT-TTĐT
VAE00853	AVIATION REGULATIONS (VAR 66&VAR 145)	Vietnam	19-Jan-11	19-Jan-11	30/CTKT-TTĐT
VAE00853	ETOPS A330	Vietnam	13-Dec-10	14-Dec-10	764/CTKT-TTĐT
VAE00853	AIR LAW - FAR	Vietnam	30-Jul-10	30-Jul-10	516/CTKT-TTĐT
VAE00855	A/C T.R A320/321 (CFM56/V2500) - B1 (EM31)	Vietnam	2-Apr-07	21-May-07	A0T-04/0207-06
VAE00855	AIR LAW - VAR	Vietnam	21-Nov-06	22-Nov-06	BF2009-210
VAE00855	AIR LAW - VAR	Vietnam	7-Apr-08	9-Apr-08	BF2009-024
VAE00855	A/C T.R A330 (PW4000) - B1	Germany	15-Sep-08	3-Nov-08	No number
VAE00855	M11a - Aircraft Handling/Airframe Part	Vietnam	26-Mar-14	14-Apr-14	Ref. Decision
VAE00855	M17 - Propeller	Vietnam	6-Jun-14	6-Jun-14	Ref. Decision
VAE00855	M11a - System Part	Vietnam	15-Apr-14	23-Apr-14	Ref. Decision
VAE00855	A/C T.R UPGRD A320/321 (CFM56/V2500) - B1	Vietnam	10-May-10	25-May-10	A320/A321-AB1/1001/C-08
VAE00855	M8 - Basic Aerodynamic	Vietnam	25-Dec-13	27-Dec-13	Ref. Decision
VAE00855	M9 - Human Factors	Vietnam	20-Dec-13	24-Dec-13	Ref. Decision
VAE00855	M10 - Aviation Legislation	Vietnam	16-Dec-13	19-Dec-13	Ref. Decision
VAE00855	M6/M7 Pipes & Hoses	Philippines	15-Oct-13	30-Oct-13	Ref. Decision
VAE00855	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	8-Sep-13	608/CTKT-TTĐT
VAE00855	M15 - Gas Turbine Engine	Vietnam	26-May-14	5-Jun-14	Ref. Decision
VAE00855	Ini - Jetstar Asia Line Maintenance training	Vietnam	3-Nov-11	4-Nov-11	852/CTKT-TTĐT
VAE00855	Fuel tank safety CDCCL - Initial	Vietnam	19-Dec-14	19-Dec-14	waiting for Cer.
VAE00855	Aviation Legislation - Advanced	Vietnam	22-Dec-14	24-Dec-14	waiting for Cer.
VAE00855	EWIS basic training course - Initial	Vietnam	11-Dec-14	13-Dec-14	waiting for Cer.
VAE00855	A330 (PW4000) Engine Run-Up Task Training	Vietnam	3-Apr-15	5-Apr-15	215/CTKT-TTĐT
VAE00855	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	14-Jan-15	16-Jan-15	waiting for Cer.
VAE00855	A330 (PW4000) Engine Run Up	Vietnam	17-Sep-14	19-Sep-14	613/CTKT-TTĐT
VAE00855	AIR LAW-VAR-12	Vietnam	7-Apr-08	9-Apr-08	BF2009-LIST TC
VAE00855	INI -  ETOPS A330	Vietnam	15-Aug-11	16-Aug-11	571/CTKT-TTĐT
VAE00855	TRAIN THE TRAINER	Vietnam	30-May-11	1-Jun-11	No.040835
VAE00855	Basic Training Mechanical Engingeer	Russia	1-Jan-01	15-Jun-06	DIS 0028875
VAE00855	Ini - Aviation Sercurity P2	Vietnam	26-Dec-11	27-Dec-11	AS2/00855
VAE00855	Airlaw -Var-7	Vietnam	21-Nov-06	22-Nov-06	BF2009-List TC
VAE00855	Human Factor-15	Vietnam	19-Sep-07	21-Sep-07	BF2009-List HF
VAE00855	AIR LAW - FAR	Vietnam	30-Jul-10	30-Jul-10	516/CTKT-TTĐT
VAE00855	Human Factors In Maintenance - Advanced	Vietnam	19-Jan-15	21-Jan-15	waiting for Cer.
VAE00855	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE00855	A321 (V2500) Engine Run up Task training	Vietnam	1-Apr-13	7-Apr-13	223/CTKT-TTĐT
VAE00855	A321 (V2500) Engine Run up	Vietnam	27-Mar-13	29-Mar-13	205/CTKT-TTĐT
VAE00855	Instructor training for teaching in English Language	Vietnam	20-Aug-12	31-Aug-12	No Number
VAE00855	A320/321 Structure Damage Assessment	Vietnam	28-Jun-12	28-Jun-12	507/CTKT-TTĐT
VAE00855	A330 Structure Damage Assessment	Vietnam	20-Jun-12	20-Jun-12	481/CTKT-TTĐT
VAE00855	TRAIN THE TRAINER - FOLLOW UP	Vietnam	23-Jul-12	3-Aug-12	No Number
VAE00855	Supplement Training For CRS A330 A to B1	Vietnam	10-Jul-12	20-Nov-12	0412121/CTKT-ĐBCL
VAE00855	INI SAFETY MANAGEMENT SYSTEM	Vietnam	28-Mar-12	28-Mar-12	281/CTKT-TTĐT
VAE01093	ETOPS Maintenance - A350	Vietnam	24-Sep-15	25-Sep-15	
VAE01093	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	20-Aug-15	20-Aug-15	No Number
VAE01093	A330-PW4000 TO RR TRENT 700 DIFFERENCES (FOR THAI AIRWAYS)	Vietnam	7-Oct-13	10-Oct-13	680/CTKT-TTĐT
VAE01093	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	8-Sep-13	608/CTKT-TTĐT
VAE01093	Train the trainer	Vietnam	26-Aug-13	30-Aug-13	1509/13-iEIT
VAE01093	"Honeywell's System on A350 (ATA 21, 22, 34) - Cabin Pressure, Supplemental Cooling System, Avionics - FM and AESS"	Vietnam	8-Aug-15	8-Aug-15	
VAE01093	A350 SRM Familiarization for Damage Assessment	Vietnam	19-Jan-15	22-Jan-15	EUR15-C000844
VAE01093	Airbus Maintenance Instructor	France	12-Oct-14	25-Oct-14	EUR14-C016499
VAE01093	A350 Engine Run-up	France	26-Oct-14	1-Nov-14	EUR14-C016620
VAE01093	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	15-Jul-15	16-Jul-15	455/CTKT-TTĐT
VAE01093	Line & Base Maintenance/Troubleshooting RR (A350)	England	18-Apr-15	30-Apr-15	UK.147.0010 15-63
VAE01093	A350 Initial Operation Training For Line Maintenance	Vietnam	4-Jul-15	6-Jul-15	495/CTKT-TTĐT
VAE01093	Basic Training Mechanical Mechanic	Vietnam	1-Dec-04	1-Jul-06	000734707/LĐTBXH-DN
VAE01093	ENGLISH COMMUNICATION ON A/C	Vietnam	28-May-09	28-May-09	279/CTKT-TTĐT
VAE01093	A330 (PW4000) Engine Run-up	Malaysia	9-May-11	13-May-11	No:246800; 246795
VAE01093	SAFETY MANAGEMENT SYSTEM	Vietnam	20-Jul-11	20-Jul-11	497/CTKT-TTĐT
VAE01093	A/C T.R A330 (PW4000) - B1 (EM31)	Vietnam	17-Mar-08	2-May-08	A3T-04/0108-04
VAE01093	HUMAN FACTOR	Vietnam	15-Jun-09	17-Jun-09	376/CTKT-TTĐT
VAE01093	AIR LAW - VAR	Vietnam	8-Jun-09	8-Jun-09	385/CTKT-TTĐT
VAE01093	ETOPS A330	Vietnam	13-Dec-10	14-Dec-10	764/CTKT-TTĐT
VAE01093	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE01093	A/C T.R A320/321 (CFM56/V2500) - B1	Vietnam	26-Jun-12	6-Aug-12	A320/321-B1/1203/C-13
VAE01093	Ini - Aviation Sercurity P2	Vietnam	10-Oct-11	11-Oct-11	AS2/01093
VAE01119	Ini - Aviation Sercurity P2	Vietnam	13-Dec-11	14-Dec-11	AS2/01119
VAE01119	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	1-Jul-15	1-Jul-15	455/CTKT-TTĐT
VAE01119	A350 Technical Data EIS - Phase 1	Vietnam	12-Jul-15	13-Jul-15	No Number
VAE01119	"Honeywell's System on A350 (ATA 21, 22, 34) - Cabin Pressure, Supplemental Cooling System, Avionics - FM and AESS"	Vietnam	3-Aug-15	3-Aug-15	
VAE01119	Type Training – A350 (RR Trent XWB) Cat B1 + B2 Practical Part – P2	Vietnam	4-Aug-15	14-Aug-15	A350-P2/1501/S/C-01
VAE01119	Instructor Teaching Skill	Vietnam	24-Nov-14	28-Nov-14	1601/15 - iEIT
VAE01119	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	8-Oct-15	8-Oct-15	
VAE01119	SMS	Vietnam	17-Jun-09	17-Jun-09	402/CTKT-TTĐT
VAE01119	A/C T.R A320/321 (V2500) - B2	Germany	27-Jul-04	26-Aug-04	HAM 000106
VAE01119	ATR-72 Avionics Systems Line and Base Maintenance	Vietnam	29-Nov-04	28-Jan-05	039/CN-05
VAE01119	HUMAN FACTOR	Vietnam	1-Aug-07	2-Aug-07	329/CN-07
VAE01119	Basic Training Electrical Engingeer	Vietnam	1-Jan-02	23-Jul-03	B464560
VAE01119	AIR LAW - VAR	Vietnam	14-Mar-05	25-Mar-05	BF2009-226
VAE01119	Airlaw-Var-2	Vietnam	21-Mar-05	25-Mar-05	BF2009-ListTC
VAE01119	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE01119	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	21-Aug-15	21-Aug-15	No Number
VAE01119	MPES L1 (A321)	Vietnam	29-Jun-04	30-Jun-04	32114
VAE01241	Goodyear Aircraft Tire Inspection and Classification	Vietnam	22-Mar-13	22-Mar-13	No num ber
VAE01241	Instructor Teaching Skill	Vietnam	24-Nov-14	28-Nov-14	1501/15 - iEIT
VAE01241	"ATR 72 - 212 A (PWC PW 120) ""LINE & BASE  MECHANICS  SYSTEMS"" MAINTENANCE TYPE RATING  COURSE"	Thailand	19-Oct-08	30-Nov-08	08-11/52
VAE01241	ENG RUN UP PW124/127 (ATR72) (From 2009)	Thailand	5-Feb-10	11-Feb-10	10-02/33
VAE01241	ATR-72 Power Plant/ Aircraft Systems Line and Base Maintenance	Vietnam	25-Jun-07	8-Aug-07	398/CN-07
VAE01241	SMS	Vietnam	4-May-09	5-May-09	SMS/0906/S-19
VAE01241	FUEL SAVING (VNA)	Vietnam	22-Jun-09	22-Jun-09	401/CTKT-TTĐT
VAE01241	AIR LAW - VAR	Vietnam	26-Apr-10	26-Apr-10	259/CTKT-TTĐT
VAE01241	HUMAN FACTOR	Vietnam	28-Nov-07	29-Nov-07	591/CN-07
VAE01241	Ini - Aviation Sercurity P2	Vietnam	18-Oct-11	19-Oct-11	AS2/01241
VAE01241	ATR72 - B1 Practical Training	Vietnam	7-Jun-10	25-Jun-10	ATR72-B1P/1001/S/C-03
VAE01241	Basic Training Mechanical Engingeer	Vietnam	14-Feb-06	16-Jan-07	QP0082976
VAE01257	A/C T.R UPGRD B777 (PW/GE) - B2 (Add EASA)	Vietnam	1-Mar-10	16-Mar-10	164/CTKT-TTĐT
VAE01257	IFE Rockwell Collins B777	Vietnam	20-Apr-10	29-Apr-10	261/CTKT-TTĐT
VAE01257	POWERPLANT CURRICULUM - FAR147	USA	15-Nov-05	27-Nov-07	No number
VAE01257	Basic Training Electrical Engingeer	Vietnam	1-Jan-02	23-Jul-03	B464536
VAE01257	HUMAN FACTOR	Vietnam	25-Dec-08	26-Dec-08	456/CN-08
VAE01257	FUEL SAVING (VNA)	Vietnam	22-Jun-09	22-Jun-09	401/CTKT-TTĐT
VAE01257	ETOPS B777	Vietnam	7-May-08	8-May-08	240/CN-08
VAE01257	AIRFRAME CURRICULUM - FAR147	USA	15-Nov-05	15-Nov-07	No number
VAE01257	ENGLISH BASIC (ELS)	Vietnam	31-Mar-05	30-Sep-05	No number
VAE01257	A/C T.R B777 (GE) - B2	Germany	24-May-04	7-Jul-04	68473
VAE01257	B777 Full Technical Handling	Vietnam	25-Feb-15	25-Feb-15	114/CTKT-TTĐT
VAE01257	EVA AIRWAYS - DIFFERENT B777-300ER (GE90-115B)/200ER	Vietnam	22-Jul-14	23-Jul-14	523/CTKT-TTĐT
VAE01257	Instructor Teaching Skill	Vietnam	24-Nov-14	28-Nov-14	1701/15 - iEIT
VAE01257	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) ADVANCED	Vietnam	14-Sep-15	18-Sep-15	
VAE01257	Ini - Aviation Sercurity P2	Vietnam	29-Aug-11	30-Aug-11	AS2/01257
VAE01257	Ini - Safety Management System	Vietnam	7-Sep-11	7-Sep-11	685/CTKT-TTĐT
VAE01257	B777 Air Data Test Set MPS31C Utilization Training	Vietnam	8-Apr-13	9-Apr-13	210/CTKT-TTĐT
VAE01257	B777 Ramp Test set IFR-6000 Utilization Training	Vietnam	4-May-13	6-May-13	304/CTKT-TTĐT
VAE01257	B777 Ramp Test Set ATC-601-2 Utilization Training	Vietnam	4-Apr-13	5-Apr-13	210/CTKT-TTĐT
VAE01257	B777 Ramp Test Set NAV-402AP-3 Utilization Training	Vietnam	7-May-13	8-May-13	304/CTKT-TTĐT
VAE01314	HUMAN FACTOR	Vietnam	26-Feb-08	27-Feb-08	59/CN-08
VAE01314	Basic Training Electrical Engingeer	Vietnam	1-Feb-06	1-Feb-07	QP0083007
VAE01314	ENG T.R CFM56 (A320/321) - II	Vietnam	7-Apr-09	7-Apr-09	No number
VAE01314	TRAIN THE TRAINER	Vietnam	30-May-11	1-Jun-11	No.040838
VAE01314	AIR LAW - FAR 145	Vietnam	17-Aug-10	17-Aug-10	590/CTKT-TTĐT
VAE01314	A/C T.R A320/321 (V2500) - B1 + B2	Germany	1-Sep-07	27-Oct-07	HAM002829
VAE01314	M6/M7 - Electrical Cable Connectors	Vietnam	17-Mar-14	21-Mar-14	
VAE01314	M11A - Electrical Power Part	Vietnam	24-Apr-14	9-May-14	
VAE01314	M11A - Avionic Part	Vietnam	12-May-14	23-May-14	
VAE01314	M5 - Digital Techniques	Vietnam	14-Mar-14	14-Mar-14	
VAE01314	AIR LAW - VAR	Vietnam	11-Jun-09	11-Jun-09	314/CTKT-TTĐT
VAE01314	Ini - RVSM & ETOPS Jetstar Asia (RVSM & ETOPS)	Vietnam	16-Aug-12	19-Aug-12	647/CTKT-TTĐT
VAE01314	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01314	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01314	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01314	M3 - Electrical Fundamental	Vietnam	10-Mar-14	13-Mar-14	
VAE01314	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01314	ENG RUN UP V2500 (A321)	Singapore	27-Oct-11	2-Nov-11	No. 261256 & No. 261252
VAE01314	Ini - Safety Management System	Vietnam	13-Oct-11	13-Oct-11	808/CTKT-TTĐT
VAE01314	Ini - Etops (Tiger Airways)	Vietnam	24-Nov-11	24-Nov-11	961/CTKT-TTĐT
VAE01314	Ini - Aviation Sercurity P2	Vietnam	27-Mar-12	28-Mar-12	AS2/01314
VAE01316	SUPPLEMENT TRAINING FOR CRS A320/321 A TO B2	Vietnam	1-Jul-11	30-Nov-11	2112114/CTKT-ĐBCL
VAE01316	M6/M7 - Electrical Cable Connectors	Vietnam	20-Jan-14	24-Jan-14	
VAE01316	M11A - Avionic Part	Vietnam	12-May-14	23-May-14	
VAE01316	M11A - Electrical Power Part	Vietnam	3-Mar-14	14-Mar-14	
VAE01316	M5 - Digital Techniques	Vietnam	8-Nov-13	8-Nov-13	
VAE01316	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01316	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01316	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01316	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) ADVANCE	Vietnam	18-Nov-14	22-Nov-14	6822
VAE01316	Electrical Wiring Interconnection Systems	Vietnam	4-Aug-14	7-Aug-14	BLR-14-C000778
VAE01316	TAT training A320/321	Vietnam	27-Apr-11	27-Jul-11	Ref. Decision
VAE01316	A/C T.R Upgrd A320/321 (CFM56/V2500) - B2	Singapore	6-Mar-11	18-Mar-11	S/No: T/11/012
VAE01316	POWERPLANT CURRICULUM - FAR147	USA	15-Nov-05	27-Nov-07	No number
VAE01316	Basic Training Electrical Engingeer	Vietnam	1-Jan-03	17-Sep-04	B593011
VAE01316	Ini - Safety Management System	Vietnam	14-Nov-11	14-Nov-11	892/CTKT-TTĐT
VAE01316	ENGLISH COMMUNICATION ON A/C	Vietnam	6-Jul-09	6-Jul-09	426/CTKT_TTĐT
VAE01316	ENGLISH BASIC (ELS)	Vietnam	31-Mar-05	30-Sep-05	No number
VAE01316	AIRFRAME CURRICULUM - FAR147	USA	15-Nov-05	15-Nov-07	No number
VAE01316	A/C T.R B777 (PW) - B2	Singapore	16-Jun-08	17-Jul-08	T/08/116
VAE01316	ATR-72 Avionics Systems Line and Base Maintenance	Vietnam	29-Nov-04	28-Jan-05	037/CN-05
VAE01316	M3 - Electrical Fundamental	Vietnam	4-Nov-13	7-Nov-13	
VAE01316	Instructor training for teaching in English Language	Vietnam	4-Sep-12	15-Sep-12	No Number
VAE01316	A/C T.R A320/321 (CFM56/V2500) - A	Vietnam	16-Dec-09	21-Jan-10	A320/A321-A/0904/S/C-04
VAE01316	AIR LAW - VAR	Vietnam	11-Jun-09	11-Jun-09	314/CTKT-TTĐT
VAE01316	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01316	Ini - RVSM & ETOPS Jetstar Asia (RVSM & ETOPS)	Vietnam	16-Aug-12	19-Aug-12	647/CTKT-TTĐT
VAE01316	ETOPS B777	Vietnam	7-May-08	8-May-08	238/CN-08
VAE01316	HUMAN FACTOR	Vietnam	18-May-09	19-May-09	246/CTKT-TTĐT
VAE01316	Ini - Aviation Sercurity P2	Vietnam	27-Mar-12	28-Mar-12	AS2/01316
VAE01337	TRAIN THE TRAINER	Vietnam	30-May-11	1-Jun-11	No.040837
VAE01337	FUEL SAVING (VNA)	Vietnam	24-Jun-09	24-Jun-09	401/CTKT-TTĐT
VAE01337	Basic Training Electrical Engingeer	Vietnam	1-Jan-03	17-Sep-04	B592838
VAE01337	HUMAN FACTOR	Vietnam	28-Nov-07	29-Nov-07	581/CN-07
VAE01337	ATR-72 Avionics Systems Line and Base Maintenance	Vietnam	29-Nov-04	28-Jan-05	038/CN-05
VAE01337	ELECTRICAL PRACTICE SKILLS	Germany	23-Jun-08	27-Jun-08	157167
VAE01337	B777 Gen. Fam Field Trip B2	China	28-Dec-06	29-Dec-06	124259
VAE01337	SMS	Vietnam	15-Jun-09	15-Jun-09	402/CTKT-TTĐT
VAE01337	Ini - Aviation Security P2	Vietnam	26-Aug-11	27-Aug-11	AS2/01337
VAE01337	A/C T.R B777 (GE) - B2	Germany	27-Nov-06	22-Dec-06	119901
VAE01337	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01337	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01337	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01337	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01396	Ini - Aviation Sercurity P2	Vietnam	17-May-12	18-May-12	AS2/01396
VAE01396	Line Maintenance Provider Initial Training	Vietnam	5-Mar-15	5-Mar-15	NO:2015-03-0001
VAE01396	Basic Training Electrical Engingeer	Vietnam	1-Jan-95	12-Dec-95	A39671
VAE01396	A/C T.R F70 (TAY) - B2	Holland	26-Aug-96	4-Oct-96	No number
